ym,y,split,p,fold,event_type,speaker,indicator,layer,nrow,maturity,n_pc,model,yhat
"(1996, 1)",0.0,train,3,1,meeting minutes,,UST,6,106,1 Mo,128,y_bl,-0.03282972550092894
"(1996, 1)",0.0,train,3,1,meeting minutes,,UST,6,106,1 Mo,128,y_probe,-0.010347077261447228
"(1996, 3)",0.07738666361542093,train,3,1,meeting minutes,,UST,6,77,1 Mo,128,y_bl,-0.03282972550092894
"(1996, 3)",0.07738666361542093,train,3,1,meeting minutes,,UST,6,77,1 Mo,128,y_probe,-0.0175167709691713
"(1996, 5)",0.035824726518145805,train,3,1,meeting minutes,,UST,6,88,1 Mo,128,y_bl,-0.05366709740432064
"(1996, 5)",0.035824726518145805,train,3,1,meeting minutes,,UST,6,88,1 Mo,128,y_probe,-0.017620252247395937
"(1996, 7)",0.013110165924207662,train,3,1,meeting minutes,,UST,6,124,1 Mo,128,y_bl,-0.056326084026111965
"(1996, 7)",0.013110165924207662,train,3,1,meeting minutes,,UST,6,124,1 Mo,128,y_probe,-0.01623745111974837
"(1996, 8)",-0.016047025597516695,train,3,1,meeting minutes,,UST,6,75,1 Mo,128,y_bl,-0.029950710124355136
"(1996, 8)",-0.016047025597516695,train,3,1,meeting minutes,,UST,6,75,1 Mo,128,y_probe,-0.021143350982940175
"(1996, 9)",0.03184060585565751,train,3,1,meeting minutes,,UST,6,91,1 Mo,128,y_bl,-0.02492008837915947
"(1996, 9)",0.03184060585565751,train,3,1,meeting minutes,,UST,6,91,1 Mo,128,y_probe,-0.01523930788133347
"(1996, 10)",-0.024514565763584573,train,3,1,speech,Chairman Alan Greenspan,UST,6,20,1 Mo,128,y_bl,-0.036359273079097
"(1996, 10)",-0.024514565763584573,train,3,1,speech,Chairman Alan Greenspan,UST,6,20,1 Mo,128,y_probe,-0.024431145420142106
"(1996, 11)",-0.06172011215787131,train,3,1,meeting minutes,,UST,6,82,1 Mo,128,y_bl,-0.03458597907582971
"(1996, 11)",-0.06172011215787131,train,3,1,meeting minutes,,UST,6,82,1 Mo,128,y_probe,-0.015090772409020825
"(1996, 12)",0.029076264081508763,train,3,1,meeting minutes,,UST,6,67,1 Mo,128,y_bl,-0.006548274990771102
"(1996, 12)",0.029076264081508763,train,3,1,meeting minutes,,UST,6,67,1 Mo,128,y_probe,-0.018201426089136743
"(1997, 1)",0.02384613737283403,train,3,1,speech,Governor Laurence H. Meyer,UST,6,11,1 Mo,128,y_bl,-0.03367404608155879
"(1997, 1)",0.02384613737283403,train,3,1,speech,Governor Laurence H. Meyer,UST,6,11,1 Mo,128,y_probe,-0.024338550715221088
"(1997, 2)",-0.0073910166463893034,train,3,1,meeting minutes,,UST,6,82,1 Mo,128,y_bl,-0.05467970371117348
"(1997, 2)",-0.0073910166463893034,train,3,1,meeting minutes,,UST,6,82,1 Mo,128,y_probe,-0.003203878560096307
"(1997, 3)",0.029241849594496383,train,3,1,meeting minutes,,UST,6,77,1 Mo,128,y_bl,-0.030290301001583215
"(1997, 3)",0.029241849594496383,train,3,1,meeting minutes,,UST,6,77,1 Mo,128,y_probe,-0.014107957952262495
"(1997, 4)",0.021383566025322764,train,3,1,speech,Governor Laurence H. Meyer,UST,6,168,1 Mo,128,y_bl,-0.03543007031347807
"(1997, 4)",0.021383566025322764,train,3,1,speech,Governor Laurence H. Meyer,UST,6,168,1 Mo,128,y_probe,-0.018742145447770475
"(1997, 5)",-0.02186144771088394,train,3,1,meeting minutes,,UST,6,85,1 Mo,128,y_bl,-0.045045494793480294
"(1997, 5)",-0.02186144771088394,train,3,1,speech,Chairman Alan Greenspan,UST,6,61,1 Mo,128,y_bl,-0.045045494793480294
"(1997, 5)",-0.02186144771088394,train,3,1,meeting minutes,,UST,6,85,1 Mo,128,y_probe,-0.010966739921455929
"(1997, 5)",-0.02186144771088394,train,3,1,speech,Chairman Alan Greenspan,UST,6,61,1 Mo,128,y_probe,-0.024157296517586847
"(1997, 7)",-0.01990532224880992,train,3,1,meeting minutes,,UST,6,116,1 Mo,128,y_bl,-0.02592578285550202
"(1997, 7)",-0.01990532224880992,train,3,1,meeting minutes,,UST,6,116,1 Mo,128,y_probe,-0.01232360252950697
"(1997, 8)",-0.040515668893719894,train,3,1,meeting minutes,,UST,6,74,1 Mo,128,y_bl,-0.02001471945017138
"(1997, 8)",-0.040515668893719894,train,3,1,meeting minutes,,UST,6,74,1 Mo,128,y_probe,-0.013297545906673074
"(1997, 9)",-0.005798144987579482,train,3,1,meeting minutes,,UST,6,72,1 Mo,128,y_bl,-0.021979658348250733
"(1997, 9)",-0.005798144987579482,train,3,1,speech,Chairman Alan Greenspan,UST,6,83,1 Mo,128,y_bl,-0.021979658348250733
"(1997, 9)",-0.005798144987579482,train,3,1,speech,Governor Laurence H. Meyer,UST,6,127,1 Mo,128,y_bl,-0.021979658348250733
"(1997, 9)",-0.005798144987579482,train,3,1,meeting minutes,,UST,6,72,1 Mo,128,y_probe,-0.019645810543910704
"(1997, 9)",-0.005798144987579482,train,3,1,speech,Chairman Alan Greenspan,UST,6,83,1 Mo,128,y_probe,-0.01166522398364855
"(1997, 9)",-0.005798144987579482,train,3,1,speech,Governor Laurence H. Meyer,UST,6,127,1 Mo,128,y_probe,-0.009810942912807688
"(1997, 10)",-0.008236547093297242,train,3,1,speech,Governor Laurence H. Meyer,UST,6,135,1 Mo,128,y_bl,-0.02731504782509008
"(1997, 10)",-0.008236547093297242,train,3,1,speech,Governor Laurence H. Meyer,UST,6,135,1 Mo,128,y_probe,-0.0167506026488492
"(1997, 11)",-0.04607645829783902,train,3,1,meeting minutes,,UST,6,76,1 Mo,128,y_bl,-0.03628649720518485
"(1997, 11)",-0.04607645829783902,train,3,1,speech,Chairman Alan Greenspan,UST,6,83,1 Mo,128,y_bl,-0.03628649720518485
"(1997, 11)",-0.04607645829783902,train,3,1,meeting minutes,,UST,6,76,1 Mo,128,y_probe,-0.014609909767606361
